Insee - Statistiques locales; ; ; 
Référentiel géographique : France par commune; ; ; 
Code;Nom;Population municipale 2021;Médecin généraliste (en nombre) 2021
60340;Lagny;525;0
60341;Lagny-le-Sec;2055;4
60342;Laigneville;4767;1
60343;Lalande-en-Son;602;0
60344;Lalandelle;508;0
60345;Lamécourt;190;0
60346;Lamorlaye;8993;6
60347;Lannoy-Cuillère;284;0
60348;Larbroye;516;0
60350;Lassigny;1403;0
60351;Lataule;118;0
60352;Lattainville;170;0
60353;Lavacquerie;185;0
60354;Laverrière;29;0
60355;Laversines;1151;1
60356;Lavilletertre;643;0
60357;Léglantiers;553;0
60358;Lévignen;1013;0
60359;Lhéraule;200;0
60360;Liancourt;6983;5
60361;Liancourt-Saint-Pierre;582;0
60362;Libermont;176;0
60363;Lierville;221;0
60364;Lieuvillers;699;0
60365;Lihus;425;0
60366;Litz;365;0
60367;Loconville;330;0
60368;Longueil-Annel;2595;1
60369;Longueil-Sainte-Marie;2010;1
60370;Lormaison;1317;0
60371;Loueuse;151;0
60372;Luchy;659;0
60373;Machemont;804;0
60374;Maignelay-Montigny;2555;3
60375;Maimbeville;389;0
60376;Maisoncelle-Saint-Pierre;178;0
60377;Maisoncelle-Tuilerie;282;0
60378;Marest-sur-Matz;380;0
60379;Mareuil-la-Motte;608;0
60380;Mareuil-sur-Ourcq;1599;1
60381;Margny-aux-Cerises;254;0
60382;Margny-lès-Compiègne;8716;7
60383;Margny-sur-Matz;536;0
60385;Marolles;650;0
60386;Marquéglise;478;0
60387;Marseille-en-Beauvaisis;1443;4
60388;Martincourt;135;0
60389;Maucourt;242;0
60390;Maulers;332;0
60391;Maysel;216;0
60392;Mélicocq;790;0
60393;Mello;601;0
60394;Ménévillers;104;0
60395;Méru;14320;8
60396;Méry-la-Bataille;620;0
60397;Le Mesnil-Conteville;71;0
60398;Le Mesnil-en-Thelle;2329;2
60399;Le Mesnil-Saint-Firmin;251;0
60400;Le Mesnil-sur-Bulles;267;0
60401;Le Mesnil-Théribus;786;0
60402;Le Meux;2320;3
60403;Milly-sur-Thérain;1840;0
60404;Mogneville;1490;0
60405;Moliens;1135;0
60406;Monceaux;909;0
60407;Monceaux-l'Abbaye;216;0
60408;Monchy-Humières;780;0
60409;Monchy-Saint-Éloi;2160;1
60410;Mondescourt;248;0
60411;Monneville;771;1
60412;Montagny-en-Vexin;680;0
60413;Montagny-Sainte-Félicité;423;0
60414;Montataire;13701;8
60415;Montépilloy;144;0
60416;Montgérain;168;0
60418;Montiers;402;0
60420;Montjavoult;510;0
60421;Mont-l'Évêque;395;0
60422;Montlognon;204;0
60423;Montmacq;1158;0
60424;Montmartin;281;0
60425;Montreuil-sur-Brêche;489;0
60426;Montreuil-sur-Thérain;248;0
60427;Monts;184;0
60428;Le Mont-Saint-Adrien;652;0
60429;Morangles;403;0
60430;Morienval;1076;1
60431;Morlincourt;526;0
60432;Mortefontaine;884;0
60433;Mortefontaine-en-Thelle;991;0
60434;Mortemer;220;0
60435;Morvillers;498;0
60436;Mory-Montcrux;76;0
60437;Mouchy-le-Châtel;79;0
60438;Moulin-sous-Touvent;191;0
60439;Mouy;5305;3
60440;Moyenneville;590;0
60441;Moyvillers;686;0
60442;Muidorge;139;0
60443;Muirancourt;586;0
60444;Mureaumont;146;0
60445;Nampcel;304;0
60446;Nanteuil-le-Haudouin;4185;5
60447;Néry;643;0
60448;Neufchelles;389;0
60449;Neufvy-sur-Aronde;279;0
60450;Neuilly-en-Thelle;4077;2
60451;Neuilly-sous-Clermont;1612;0
60452;Neuville-Bosc;478;0
60454;La Neuville-en-Hez;946;0
60456;La Neuville-Roy;910;4
60457;La Neuville-Saint-Pierre;163;0
60458;La Neuville-sur-Oudeuil;307;0
60459;La Neuville-sur-Ressons;205;0
60460;La Neuville-Vault;202;0
60461;Nivillers;205;0
60462;Noailles;2837;5
60463;Nogent-sur-Oise;21382;8
60464;Nointel;1138;0
60465;Noirémont;180;0
60466;Noroy;261;0
60468;Nourard-le-Franc;300;0
60469;Novillers;355;0
60470;Noyers-Saint-Martin;898;0
60471;Noyon;12987;13
60472;Offoy;115;0
60473;Ognes;311;0
60474;Ognolles;286;0
60476;Omécourt;202;0
60477;Ons-en-Bray;1378;1
60478;Ormoy-le-Davien;367;0
60479;Ormoy-Villers;744;0
60480;Oroër;545;0
60481;Orrouy;602;0
60482;Orry-la-Ville;3455;2
60483;Orvillers-Sorel;521;0
60484;Oudeuil;293;0
60485;Oursel-Maison;240;0
60486;Paillart;570;0
60487;Parnes;322;0
60488;Passel;270;0
60489;Péroy-les-Gombries;1203;0
60490;Pierrefitte-en-Beauvaisis;366;0
60491;Pierrefonds;1882;1
60492;Pimprez;852;0
60493;Pisseleu;515;0
60494;Plailly;1821;2
60495;Plainval;412;0
60496;Plainville;166;0
60497;Le Plessier-sur-Bulles;212;0
60498;Le Plessier-sur-Saint-Just;533;0
60499;Plessis-de-Roye;234;0
60500;Le Plessis-Belleville;3792;1
60501;Le Plessis-Brion;1316;1
60502;Le Plessis-Patte-d'Oie;101;0
60503;Le Ployron;112;0
60504;Ponchon;1139;0
60505;Pontarmé;889;0
60506;Pont-l'Évêque;675;0
60507;Pontoise-lès-Noyon;450;0
60508;Pontpoint;3251;1
60509;Pont-Sainte-Maxence;12291;7
60510;Porcheux;673;0
60511;Porquéricourt;410;0
60512;Pouilly;158;0
60513;Précy-sur-Oise;3259;3
60514;Prévillers;246;0
60515;Pronleroy;371;0
60516;Puiseux-en-Bray;402;0
60517;Puiseux-le-Hauberger;841;0
60518;Puits-la-Vallée;204;0
60519;Quesmy;173;0
60520;Le Quesnel-Aubry;223;0
60521;Quincampoix-Fleuzy;403;0
60522;Quinquempoix;315;0
60523;Rainvillers;899;0
60524;Rantigny;2539;0
60525;Raray;122;0
60526;Ravenel;1054;0
60527;Réez-Fosse-Martin;145;0
60528;Reilly;120;0
60529;Rémécourt;75;0
60530;Rémérangles;213;0
60531;Remy;1973;3
60533;Ressons-sur-Matz;1733;4
60534;Rethondes;643;0
60535;Reuil-sur-Brêche;329;0
60536;Rhuis;130;0
60537;Ribécourt-Dreslincourt;3746;6
60538;Ricquebourg;295;0
60539;Rieux;1548;1
60540;Rivecourt;625;0
60541;Roberval;352;0
60542;Rochy-Condé;1003;0
60543;Rocquemont;117;0
60544;Rocquencourt;191;0
60545;Romescamps;526;0
60546;Rosières;141;0
60547;Rosoy;622;0
60548;Rosoy-en-Multien;605;1
60549;Rotangy;227;0
60550;Rothois;227;0
60551;Rousseloy;289;0
60552;Rouville;246;0
60553;Rouvillers;272;0
60554;Rouvres-en-Multien;473;0
60555;Rouvroy-les-Merles;64;0
60556;Royaucourt;206;0
60557;Roy-Boissy;322;0
60558;Roye-sur-Matz;455;0
60559;La Rue-Saint-Pierre;846;0
60560;Rully;737;2
60561;Russy-Bémont;226;0
60562;Sacy-le-Grand;1583;2
60563;Sacy-le-Petit;629;0
60564;Sains-Morainvillers;285;0
60565;Saint-André-Farivillers;516;0
60566;Saint-Arnoult;200;0
60567;Saint-Aubin-en-Bray;1178;0
60568;Saint-Aubin-sous-Erquery;339;0
60569;Saint-Crépin-aux-Bois;174;0
60570;Saint-Crépin-Ibouvillers;1586;1
60571;Saint-Deniscourt;81;0
60572;Saint-Étienne-Roilaye;284;0
60573;Sainte-Eusoye;338;0
60574;Saint-Félix;613;0
60575;Sainte-Geneviève;3450;1
60576;Saint-Germain-la-Poterie;469;0
60577;Saint-Germer-de-Fly;1690;0
60578;Saintines;1064;0
60579;Saint-Jean-aux-Bois;332;0
60581;Saint-Just-en-Chaussée;6060;8
60582;Saint-Léger-aux-Bois;750;0
60583;Saint-Léger-en-Bray;372;0
60584;Saint-Leu-d'Esserent;4606;3
60585;Saint-Martin-aux-Bois;277;0
60586;Saint-Martin-le-Nœud;1053;1
60587;Saint-Martin-Longueau;1442;2
60588;Saint-Maur;379;0
60589;Saint-Maximin;2941;2
60590;Saint-Omer-en-Chaussée;1244;1
60591;Saint-Paul;1592;1
60592;Saint-Pierre-es-Champs;688;0
60593;Saint-Pierre-lès-Bitry;141;0
60594;Saint-Quentin-des-Prés;280;0
60595;Saint-Remy-en-l'Eau;438;0
60596;Saint-Samson-la-Poterie;238;0
60597;Saint-Sauveur;1743;0
60598;Saint-Sulpice;1043;0
60599;Saint-Thibault;288;0
60600;Saint-Vaast-de-Longmont;640;0
60601;Saint-Vaast-lès-Mello;1033;0
60602;Saint-Valery;55;0
60603;Salency;892;0
60604;Sarcus;266;0
60605;Sarnois;350;0
60608;Le Saulchoy;105;0
60609;Savignies;923;1
60610;Sempigny;760;0
60611;Senantes;583;0
60612;Senlis;15255;14
60613;Senots;344;0
60614;Serans;192;0
60615;Sérévillers;131;0
60616;Sérifontaine;2778;2
60617;Sermaize;274;0
60618;Séry-Magneval;276;0
60619;Silly-le-Long;1195;0
60620;Silly-Tillard;453;0
60621;Solente;134;0
60622;Sommereux;479;0
60623;Songeons;946;2
60624;Sully;168;0
60625;Suzoy;555;0
60626;Talmontiers;653;0
60627;Tartigny;252;0
60628;Therdonne;1126;1
60629;Thérines;193;0
60630;Thibivillers;198;0
60631;Thiers-sur-Thève;1081;0
60632;Thiescourt;752;1
60633;Thieuloy-Saint-Antoine;393;0
60634;Thieux;438;0
60635;Thiverny;1080;0
60636;Thourotte;4456;2
60637;Thury-en-Valois;482;0
60638;Thury-sous-Clermont;672;0
60639;Tillé;1272;1
60640;Tourly;169;0
60641;Tracy-le-Mont;1707;2
60642;Tracy-le-Val;1053;0
60643;Tricot;1365;2
60644;Trie-Château;1896;0
60645;Trie-la-Ville;306;0
60646;Troissereux;1355;2
60647;Trosly-Breuil;2035;0
60648;Troussencourt;319;0
60650;Trumilly;521;1
60651;Ully-Saint-Georges;1911;1
60652;Valdampierre;902;0
60653;Valescourt;299;0
60654;Vandélicourt;260;0
60655;Varesnes;363;0
60656;Varinfroy;274;0
60657;Vauchelles;243;0
60658;Vauciennes;697;0
60659;Vaudancourt;167;0
60660;Le Vaumain;407;0
60661;Vaumoise;993;0
60662;Le Vauroux;506;0
60663;Velennes;249;0
60664;Vendeuil-Caply;444;0
60665;Venette;2808;3
60666;Ver-sur-Launette;1143;0
60667;Verberie;3819;7
60668;Verderel-lès-Sauqueuse;727;0
60669;Verderonne;483;0
60670;Verneuil-en-Halatte;4734;3
60671;Versigny;347;0
60672;Vez;275;0
60673;Viefvillers;221;0
60674;Vieux-Moulin;597;1
60675;Vignemont;424;0
60676;Ville;750;0
60677;Villembray;250;0
60678;Villeneuve-les-Sablons;1159;0
60679;La Villeneuve-sous-Thury;146;0
60680;Villeneuve-sur-Verberie;700;0
60681;Villers-Saint-Barthélemy;467;0
60682;Villers-Saint-Frambourg-Ognon;719;0
60683;Villers-Saint-Genest;389;0
60684;Villers-Saint-Paul;6521;3
60685;Villers-Saint-Sépulcre;1010;0
60686;Villers-sous-Saint-Leu;2303;1
60687;Villers-sur-Auchy;371;0
60688;Villers-sur-Bonnières;150;0
60689;Villers-sur-Coudun;1409;0
60691;Villers-Vermont;117;0
60692;Villers-Vicomte;138;0
60693;Villeselve;398;0
60694;Les Hauts-Talican;0;0
60695;Vineuil-Saint-Firmin;1383;0
60697;Vrocourt;34;0
60698;Wacquemoulin;283;0
60699;Wambez;164;0
60700;Warluis;1200;0
60701;Wavignies;1330;0
60702;Welles-Pérennes;244;0
60703;Aux Marais;901;0
61001;Alençon;25555;21
61002;Almenêches;645;1
61005;Appenai-sous-Bellême;278;0
61006;Argentan;13291;14
61007;Athis-Val de Rouvre;4216;5
61008;Aube;1247;0
61010;Aubry-le-Panthou;126;0
61011;Aubusson;402;0
61012;Auguaise;204;0
61013;Aunay-les-Bois;140;0
61014;Aunou-le-Faucon;247;0
61015;Aunou-sur-Orne;268;0
61017;Les Authieux-du-Puits;83;0
61018;Avernes-Saint-Gourgon;66;0
61020;Avoine;216;0
61021;Avrilly;97;0
61023;Bailleul;609;0
61024;Banvou;620;0
61026;Barville;177;0
61028;Bazoches-au-Houlme;456;0
61029;Bazoches-sur-Hoëne;831;0
61030;La Bazoque;272;0
61032;Beaufai;327;0
61034;Beaulieu;195;0
61035;Beauvain;271;0
61036;Belfonds;202;0
61037;Bellavilliers;127;0
61038;Bellême;1456;6
61039;La Bellière;132;0
61040;Bellou-en-Houlme;1042;0
61041;Bellou-le-Trichard;200;0
61043;Berd'huis;1094;4
61044;Berjou;437;0
61046;Bizou;136;0
61048;Boëcé;124;0
61049;Boissei-la-Lande;115;0
61050;Cour-Maugis sur Huisne;584;0
61051;Boitron;347;0
61052;Bonnefoi;191;0
61053;Bonsmoulins;232;0
61054;Le Bosc-Renoult;256;0
61055;Boucé;583;1
61056;Le Bouillon;167;0
61060;Brethel;146;0
61061;Bretoncelles;1469;1
61062;Brieux;90;0
61063;Briouze;1513;3
61064;Brullemail;92;0
61066;Buré;102;0
61067;Bures;164;0
61068;Bursard;202;0
61069;Cahan;163;0
61070;Caligny;835;0
61071;Camembert;169;0
61072;Canapville;210;0
61074;Carrouges;629;2
61075;Ceaucé;1162;1
61076;Le Cercueil;141;0
61077;Cerisé;862;0
61078;Cerisy-Belle-Étoile;709;0
61079;Ceton;1765;1
61080;Chahains;84;0
61081;Chailloué;893;0
61082;Le Chalange;84;0
61084;Champcerie;176;0
61085;Le Champ-de-la-Pierre;30;0
61086;Les Champeaux;100;0
61087;Champeaux-sur-Sarthe;161;0
61088;Champ-Haut;43;0
61089;Champosoult;99;0
61091;Champsecret;938;0
61092;Chandai;691;0
61093;Chanu;1253;1
61094;La Chapelle-au-Moine;589;0
61095;La Chapelle-Biche;532;0
61096;Rives d'Andaine;2924;3
61097;La Chapelle-Montligeon;513;1
61098;La Chapelle-près-Sées;475;0
61099;La Chapelle-Souëf;243;0
61100;La Chapelle-Viel;289;0
61101;Le Château-d'Almenêches;190;0
61102;Le Châtellier;403;0
61103;Chaumont;170;0
61104;La Chaux;52;0
61105;Chemilli;176;0
61107;Ciral;403;0
61108;Cisai-Saint-Aubin;179;0
61111;Colombiers;332;0
61113;Comblot;64;0
61114;Commeaux;151;0
61116;Sablons sur Huisne;1983;1
61117;Condé-sur-Sarthe;2490;0
61118;Corbon;114;0
61120;Coudehard;77;0
61121;Coulimer;298;0
61122;Coulmer;82;0
61123;Coulonces;216;0
61124;La Coulonche;501;0
61126;Coulonges-sur-Sarthe;484;0
61129;Courgeon;356;0
61130;Courgeoût;463;0
61133;Courtomer;718;1
61137;Craménil;129;0
61138;Croisilles;201;0
61139;Crouttes;303;0
61140;Crulai;818;0
61141;Cuissai;427;0
61142;Dame-Marie;146;0
61143;Damigny;2406;0
61145;Domfront en Poiraie;4155;5
61146;Dompierre;392;0
61148;Durcet;288;0
61149;Échalou;350;0
61150;Échauffour;734;0
61151;Écorcei;385;0
61152;Écorches;101;0
61153;Écouché-les-Vallées;2197;3
61156;Essay;540;1
61158;Faverolles;137;0
61159;Fay;69;0
61160;Feings;187;0
61162;La Ferrière-au-Doyen;156;0
61163;La Ferrière-aux-Étangs;1556;1
61164;La Ferrière-Béchet;244;0
61165;La Ferrière-Bochard;719;1
61166;Ferrières-la-Verrerie;136;0
61167;La Ferté-en-Ouche;2993;3
61168;La Ferté Macé;5116;2
61169;Flers;14482;10
61170;Fleuré;202;0
61171;Fontaine-les-Bassets;111;0
61176;Francheville;135;0
61178;La Fresnaie-Fayel;52;0
61180;Fresnay-le-Samson;100;0
61181;Gacé;1786;3
61182;Gandelain;423;0
61183;Gâprée;144;0
61187;Les Genettes;173;0
61188;La Genevraie;90;0
61189;Giel-Courteilles;476;0
61190;Ginai;71;0
61192;Godisson;104;0
61193;La Gonfrière;275;0
61194;Monts-sur-Orne;873;0
61195;Le Grais;201;0
61196;Belforêt-en-Perche;1491;0
61197;Guêprei;139;0
61198;Guerquesalles;133;0
61199;Habloville;332;0
61202;Hauterive;462;0
61203;Héloup;890;1
61206;L'Hôme-Chamondot;255;0
61207;Igé;593;1
61208;Irai;615;0
61209;Joué-du-Bois;397;0
61210;Joué-du-Plain;241;0
61211;Juvigny Val d'Andaine;2114;1
61212;Juvigny-sur-Orne;132;0
61213;Lalacelle;267;0
61214;L'Aigle;7824;8
61215;Laleu;359;0
61216;La Lande-de-Goult;191;0
61217;La Lande-de-Lougé;55;0
61218;La Lande-Patry;1774;0
61219;La Lande-Saint-Siméon;161;0
61221;Landigou;446;0
61222;Landisacq;780;0
61224;Larré;465;0
61225;Lignères;29;0
61227;Lignou;143;0
61228;L'Orée-d'Écouves;752;0
61229;Loisail;131;0
61230;Longny les Villages;2878;2
61232;Lonlay-l'Abbaye;1116;1
61233;Lonlay-le-Tesson;230;0
61234;Lonrai;1105;0
61237;Lougé-sur-Maire;314;0
61238;Louvières-en-Auge;93;0
61240;Macé;418;0
61241;La Madeleine-Bouvet;411;0
61242;Le Mage;216;0
61243;Magny-le-Désert;1382;0
61244;Mahéru;272;0
61248;Mantilly;511;0
61251;Marchemaisons;153;0
61252;Mardilly;135;0
61255;Mauves-sur-Huisne;526;0
61256;Médavy;151;0
61257;Méhoudin;120;0
61258;Le Mêle-sur-Sarthe;659;2
61259;Le Ménil-Bérard;69;0
61260;Le Ménil-de-Briouze;534;0
61261;Le Ménil-Broût;175;0
61262;Le Ménil-Ciboult;109;0
61263;Ménil-Erreux;198;0
61264;Ménil-Froger;59;0
61265;Ménil-Gondouin;160;0
61266;Le Ménil-Guyon;81;0
61267;Ménil-Hermei;202;0
61268;Ménil-Hubert-en-Exmes;114;0
61269;Ménil-Hubert-sur-Orne;483;0
61271;Le Ménil-Scelleur;82;0
61272;Le Ménil-Vicomte;25;0
61273;Ménil-Vin;50;0
61274;Les Menus;240;0
61275;Le Merlerault;753;1
61276;Merri;152;0
61277;La Mesnière;278;0
61278;Messei;1831;2
61279;Mieuxcé;613;0
61281;Moncy;261;0
61283;Montabard;282;0
61284;Montchevrel;223;0
61286;Montgaudry;89;0
61287;Montilly-sur-Noireau;723;0
61288;Montmerrei;543;0
61289;Mont-Ormel;47;0
61290;Montreuil-au-Houlme;128;0
61291;Montreuil-la-Cambe;74;0
61292;Montsecret-Clairefougère;646;0
61293;Mortagne-au-Perche;3815;8
61294;Mortrée;1134;1
61295;La Motte-Fouquet;161;0
61297;Moulins-la-Marche;729;1
61298;Moulins-sur-Orne;313;0
61300;Moutiers-au-Perche;375;0
61301;Neauphe-sous-Essai;214;0
61302;Neauphe-sur-Dive;133;0
61303;Nécy;520;0
61304;Neuilly-le-Bisson;284;0
61307;Neuville-sur-Touques;232;0
61308;Neuvy-au-Houlme;201;0
61309;Perche en Nocé;2001;2
61310;Nonant-le-Pin;413;1
61314;Occagnes;675;0
61316;Ommoy;111;0
61317;Orgères;185;0
61319;Origny-le-Roux;252;0
61321;Pacé;419;0
61322;Parfondeval;107;0
61323;Le Pas-Saint-l'Homer;126;0
61324;Passais Villages;1162;1
61326;Perrou;350;0
61327;Pervenchères;341;1
61328;Le Pin-au-Haras;263;0
61329;Le Pin-la-Garenne;626;0
61330;Planches;182;0
61331;Le Plantis;128;0
61332;Pointel;309;0
61333;Pontchardon;176;0
61336;Pouvrai;102;0
61339;Putanges-le-Lac;2125;3
61341;Écouves;1664;2
61342;Rai;1427;2
61344;Rânes;1047;3
61345;Rémalard en Perche;1896;2
61346;Le Renouard;203;0
61347;Résenlieu;177;0
61348;Réveillon;363;0
61349;Ri;156;0
61350;La Roche-Mabile;161;0
61351;Roiville;134;0
61352;Rônai;179;0
61357;Rouperroux;183;0
61358;Sai;227;0
61360;Saint-Agnan-sur-Sarthe;88;0
61361;Saint-André-de-Briouze;173;0
61362;Saint-André-de-Messei;527;0
61363;Saint-Aquilin-de-Corbion;55;0
61365;Saint-Aubin-d'Appenai;413;0
61366;Saint-Aubin-de-Bonneval;131;0
61367;Saint-Aubin-de-Courteraie;130;0
61369;Saint-Bômer-les-Forges;1024;0
61370;Saint-Brice;149;0
61371;Saint-Brice-sous-Rânes;134;0
61372;Saint-Céneri-le-Gérei;111;0
61373;Sainte-Céronne-lès-Mortagne;247;0
61374;Saint-Christophe-de-Chaulieu;92;0
61375;Boischampré;1181;0
61376;Saint-Clair-de-Halouze;835;0
61379;Saint-Cyr-la-Rosière;233;0
61381;Saint-Denis-sur-Huisne;59;0
61382;Saint-Denis-sur-Sarthon;1101;1
61384;Saint-Ellier-les-Bois;259;0
61385;Saint-Evroult-de-Montfort;348;0
61386;Saint-Evroult-Notre-Dame-du-Bois;440;0
61387;Saint-Fraimbault;540;1
61388;Saint-Fulgent-des-Ormes;168;0
61389;Sainte-Gauburge-Sainte-Colombe;1017;2
61390;Saint-Georges-d'Annebecq;162;0
61391;Saint-Georges-des-Groseillers;3164;4
61392;Saint-Germain-d'Aunay;125;0
61393;Saint-Germain-de-Clairefeuille;132;0
61394;Saint-Germain-de-la-Coudre;823;1
61395;Saint-Germain-des-Grois;215;0
61396;Saint-Germain-de-Martigny;82;0
61397;Saint-Germain-du-Corbéis;3693;5
61398;Saint-Germain-le-Vieux;62;0
61399;Saint-Gervais-des-Sablons;73;0
61400;Saint-Gervais-du-Perron;351;0
61401;Saint-Gilles-des-Marais;106;0
61402;Saint-Hilaire-de-Briouze;305;0
61404;Saint-Hilaire-le-Châtel;661;0
61405;Saint-Hilaire-sur-Erre;501;0
61406;Saint-Hilaire-sur-Risle;299;0
61407;Sainte-Honorine-la-Chardonne;687;0
61408;Sainte-Honorine-la-Guillaume;342;0
61411;Saint-Jouin-de-Blavou;298;0
61412;Saint-Julien-sur-Sarthe;687;0
61413;Saint-Lambert-sur-Dive;135;0
61414;Saint-Langis-lès-Mortagne;872;0
61415;Saint-Léger-sur-Sarthe;308;0
61416;Saint-Léonard-des-Parcs;77;0
61418;Saint-Mard-de-Réno;409;0
61419;Sainte-Marguerite-de-Carrouges;211;0
61420;Sainte-Marie-la-Robert;88;0
61421;Saint-Mars-d'Égrenne;646;0
61422;Les Aspres;615;1
61423;Saint-Martin-d'Écublei;636;0
61424;Saint-Martin-des-Landes;187;0
61425;Saint-Martin-des-Pézerits;129;0
61426;Saint-Martin-du-Vieux-Bellême;546;0
61427;Saint-Martin-l'Aiguillon;189;0
61429;Charencey;762;0
61432;Saint-Michel-Tubœuf;583;0
61433;Saint-Nicolas-des-Bois;283;0
61435;Saint-Nicolas-de-Sommaire;270;0
61436;Sainte-Opportune;240;0
61438;Saint-Ouen-de-Sécherouvre;166;0
61439;Saint-Ouen-le-Brisoult;122;0
61440;Saint-Ouen-sur-Iton;827;0
61442;Saint-Patrice-du-Désert;231;0
61443;Saint-Paul;673;0
61444;Saint-Philbert-sur-Orne;114;0
61445;Saint-Pierre-d'Entremont;659;0
61446;Saint-Pierre-des-Loges;158;0
61447;Saint-Pierre-du-Regard;1358;0
61448;Saint-Pierre-la-Bruyère;433;0
61450;Saint-Quentin-de-Blavou;75;0
61451;Saint-Quentin-les-Chardonnets;316;0
61452;Saint-Roch-sur-Égrenne;158;0
61453;Saint-Sauveur-de-Carrouges;243;0
61454;Sainte-Scolasse-sur-Sarthe;582;1
61456;Saint-Sulpice-sur-Risle;1615;0
61457;Saint-Symphorien-des-Bruyères;473;0
61459;Saires-la-Verrerie;300;0
61460;Sap-en-Auge;958;2
61461;Le Sap-André;126;0
61462;Sarceaux;1049;0
61463;Les Monts d'Andaine;1735;1
61464;Sées;4191;5
61466;La Selle-la-Forge;1423;0
61467;Semallé;348;0
61472;Sévigny;310;0
61473;Sevrai;279;0
61474;Gouffern en Auge;3660;0
61475;Soligny-la-Trappe;638;1
61476;Suré;276;0
61479;Tanques;157;0
61480;Tanville;230;0
61481;Tellières-le-Plessis;78;0
61482;Tessé-Froulay;378;0
61483;Bagnoles de l'Orne Normandie;2704;12
61484;Val-au-Perche;3369;1
61485;Ticheville;189;0
61486;Tinchebray-Bocage;4884;5
61487;Torchamp;301;0
61488;Touquettes;80;0
61490;Tournai-sur-Dive;297;0
61491;Tourouvre au Perche;3023;1
61492;Trémont;120;0
61493;La Trinité-des-Laitiers;60;0
61494;Trun;1202;3
61497;Valframbert;1721;0
61498;Vaunoise;97;0
61499;Les Ventes-de-Bourse;144;0
61500;La Ventrouze;123;0
61501;Verrières;419;0
61502;Vidai;82;0
61503;Vieux-Pont;199;0
61505;Villedieu-lès-Bailleul;211;0
61507;Villiers-sous-Mortagne;255;0
61508;Vimoutiers;3069;3
61510;Vitrai-sous-Laigle;219;0
61512;Les Yveteaux;102;0
62001;Ablain-Saint-Nazaire;1939;1
62002;Ablainzevelle;233;0
62003;Acheville;589;0
62004;Achicourt;7938;7
62005;Achiet-le-Grand;965;3
62006;Achiet-le-Petit;310;0
62007;Acq;797;0
62008;Acquin-Westbécourt;795;1
62009;Adinfer;284;0
62010;Affringues;255;0
62011;Agnez-lès-Duisans;648;0
62012;Agnières;255;0
62013;Agny;1879;2
62014;Aire-sur-la-Lys;9585;9
62015;Airon-Notre-Dame;252;0
62016;Airon-Saint-Vaast;188;0
62017;Aix-en-Ergny;202;0
62018;Aix-en-Issart;270;0
62019;Aix-Noulette;3913;2
62020;Alembon;628;0
62021;Alette;378;0
62022;Alincthun;301;0
62023;Allouagne;2852;4
62024;Alquines;991;0
62025;Ambleteuse;2001;4
62026;Ambricourt;119;0
62027;Ambrines;212;0
62028;Ames;643;0
62029;Amettes;464;0
62030;Amplier;304;0
62031;Andres;1539;1
62032;Angres;4842;4
62033;Annay;4517;3
62034;Annequin;2145;1
62035;Annezin;5813;3
62036;Anvin;726;3
62037;Anzin-Saint-Aubin;2806;1
62038;Ardres;4398;5
62039;Arleux-en-Gohelle;909;1
62040;Arques;9655;9
62041;Arras;42600;50
62042;Athies;1059;1
62043;Les Attaques;2052;0
62044;Attin;853;0
62045;Aubigny-en-Artois;1480;5
62046;Aubin-Saint-Vaast;734;0
62047;Aubrometz;145;0
62048;Auchel;10062;7
62049;Auchy-au-Bois;540;0
62050;Auchy-lès-Hesdin;1531;2
62051;Auchy-les-Mines;4623;6
62052;Audembert;447;1
62053;Audincthun;676;0
62054;Audinghen;622;0
62055;Audrehem;524;0
62056;Audresselles;624;1
62057;Audruicq;5388;4
62058;Aumerval;200;0
62059;Autingues;287;0
62060;Auxi-le-Château;2556;6
62061;Averdoingt;291;0
62062;Avesnes;52;0
62063;Avesnes-le-Comte;1795;3
62064;Avesnes-lès-Bapaume;165;0
62065;Avion;17672;11
62066;Avondance;34;0
62067;Avroult;567;0
62068;Ayette;326;0
62069;Azincourt;305;0
62070;Bailleul-aux-Cornailles;265;0
62071;Bailleul-lès-Pernes;408;0
62072;Bailleulmont;217;0
62073;Bailleul-Sir-Berthoult;1430;0
62074;Bailleulval;230;0
62075;Baincthun;1314;0
62076;Bainghen;215;0
62077;Bajus;360;0
62078;Balinghem;1225;0
62079;Bancourt;85;0
62080;Bapaume;3733;8
62081;Baralle;449;0
62082;Barastre;321;0
62083;Barlin;7366;2
62084;Barly;203;0
62085;Basseux;132;0
62086;Bavincourt;408;0
62087;Bayenghem-lès-Éperlecques;1011;2
62088;Bayenghem-lès-Seninghem;337;0
62089;Bazinghen;403;0
62090;Béalencourt;126;0
62091;Beaudricourt;94;0
62092;Beaufort-Blavincourt;405;0
62093;Beaulencourt;222;0
62094;Beaumerie-Saint-Martin;392;0
62095;Beaumetz-lès-Aire;235;0
62096;Beaumetz-lès-Cambrai;548;0
62097;Beaumetz-lès-Loges;998;1
62099;Beaurains;5515;4
62100;Beaurainville;2050;3
62101;Beauvois;133;0
62102;Bécourt;276;0
62103;Béhagnies;127;0
62104;Bellebrune;440;0
62105;Belle-et-Houllefort;544;0
62106;Bellonne;210;0
62107;Bénifontaine;343;0
62108;Berck;13298;12
62109;Bergueneuse;217;0
62111;Berlencourt-le-Cauroy;276;0
